name,Negative3_0605,NegativeSab_0905,Negative_0705,Negative_0805,Negative_1305,Negative_2504,Negcontrole_librrun,PEDI00208_Rand,PEDI00209_Rand,PEDI00210_Rand,PEDI00211_Rand,PEDI00212_Rand,PEDI00213_Rand,PEDI00214_Rand,PEDI00216_Rand,PEDI00217_Rand,PEDI00218_Rand,PEDI00221_Rand,PEDI00232_Rand,PEDI00237_Rand,PEDI00238_Rand,PEDI00239_Rand,PEDI00240_Rand,PEDI00241_Rand,PEDI00242_Rand,PEDI00243_Rand,PEDI00244_Rand,PEDI00245_Rand,PEDI00246_Rand,PEDI00247_Rand,PEDI00248_Rand,PEDI00249_Rand,PEDI00250_Rand,PEDI00251_Rand,PEDI00252_Rand,PEDI00257_Rand,PEDI00261_Rand,PEDI00264_Rand,PEDI00268_Rand,PEDI00270_Rand,PEDI01152_Rand,PEDI01153_Rand,PEDI01154_Rand,PEDI01160_Rand,PEDI01161_Rand,PEDI01162_Rand,PEDI01163_Rand,PEDI01164_Rand,PEDI01165_Rand,PEDI01167_Rand,PEDI01169_Rand,PEDI01172_Rand,PEDI01174_Rand,PEDI01178_Rand,PEDI01181_Rand,PEDI01183_Rand,PEDI01184_Rand,PEDI01185_Rand,PEDI01187_Rand,PEDI01189_Rand,PEDI01192_Rand,PEDI01193_Rand,PEDI01195_Rand,PEDI01196_Rand,PEDI01197_Rand,PEDI01198_Rand,PEDI01199_Rand,PEDI01200_Rand,PEDI01201_Rand,PEDI01202_Rand,PEDI01203_Rand,PEDI01204_Rand,PEDI01206_Rand,PEDI01207_Rand,PEDI01208_Rand,PEDI01209_Rand,PEDI01210_Rand,PEDI01212_Rand,PEDI01213_Rand,PEDI01214_Rand,PEDI01215_Rand,PEDI01216_Rand,PEDI02946_Rand,PEDI02947_Rand,PEDI02949_Rand,PEDI02951_Rand,PEDI02958_Rand,PEDI02963_Rand,PEDI02964_Rand,PEDI02966_Rand,PEDI02991_Rand,PEDI02994_Rand,PEDI02995_Rand,PEDI02999_Rand,PEDI03000_Rand,Positive_1305
HGM12619 sp900753195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus capitis,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,642,14,0,15,0,0,0,117,0,10,0,13,10,0,0,12,1000,0,0,76,0,0,0,0,74,0,279,16,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,15,0,11,60,0,0,0,0,34,0,0,0,14,0,0,0,0
Ruminococcus_C sp900545285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,45,0,77,0,10,0,50,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,33
RUG705 sp900551455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAG-831 sp900769885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winkia neuii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
Selenomonas_A sp900769615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,1023,0,2511,0,203,0,0,2681,0,0,757,0,0,0,18,0,0,0,0,0,0,167,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
Eubacterium_G sp900550135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,0,0,0,0,0,0,0,0,10,83,0,0,0,52,0,0,4295,0,532,0,1923,0,424,0,0,571,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,857,0,0,0,0,0,0,0,0,24,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,12,0,7468
UMGS1217 sp900549625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUG410 sp900553115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsella sp900555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
Enterococcus_G italicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,243668,0,0,0,0,0,0,0,0,25,0,0,607,0,25,0,25,0,0,0,0,12,0,0,87,0,0,0,0,0,0,0,0,0,0,15658,0,0,2353,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,13,20,0,18
Holdemanella biformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32465,0,0,0,0,0,0,0,0,14,0,12,0,14508,0,0,0,31,0,0,82473,0,20,0,5772,24,3943,0,17,0,0,0,74295,0,0,0,0,129,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,85,44,0,0,0,0,0,0,0,0,0,0,375,0,20,16,0,1890
RUG131 sp900315885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,153,0,0,0,0,11,0,0,0,28,0,0,24,0,0,0,41,0,49,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,19,0,0
RC9 sp900767375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella stercorea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92973,0,0,0,0,0,0,10,0,0,0,0,14,1767,0,0,0,196,76,0,4350,0,15825,0,71123,14,9759,15,16,35356,61,0,78703,39,0,0,344,42,0,0,0,158,0,5920,0,633,0,0,0,0,0,309,0,462,0,76,0,47,0,0,44,195,50,563,231,148,12,0,0,0,37,0,0,0,60,0,0,1371,0,602
CAG-1427 sp900753095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,37
Ruminococcus sp900761275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,23,0,0,212,0,2407,0,468,0,84,0,0,19,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980
Dialister sp900545785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,83,0,34,0,0,0,0,0,24,57,0,0,10,13,0,0,0,14,0,52,0,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,16,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,21,0,26
Clostridium_Q sp003024715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78778,0,0,0,0,0,0,0,0,0,0,0,11,6203,0,0,0,41,0,0,2838,0,11467,458,903,25,1127,0,0,0,64,0,50139,72,0,0,29,41,0,0,0,29,0,2683,0,0,0,22,0,56,0,0,0,0,0,0,0,14,0,0,499,0,264,0,0,471,0,0,0,0,0,0,0,0,25,0,18,37,0,51848
Collinsella sp900554155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,66,0,109,0,285,0,0,0,0,0,399,0,0,0,0,0,0,0,0,69,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,191
Fusobacterium vincentii,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,22,0,0,0,12,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,56,12,0,0,0,0,0,0,0,0,0,15,0,0,0
Parabacteroides sp900552465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3763,0,1137,0,138,0,93,0,0,0,0,0,785,34,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,40,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,156
CAG-521 sp002329575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12,1028,0,0,0,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsella sp900549185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,147,0,211,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,41,0,0,0,0,0,0,0,0,0,0,0,40,0,304
Eisenbergiella sp900066775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395030,18,0,0,0,0,0,0,0,0,0,0,17,951,0,0,0,192,0,77,1397,0,3900,0,1108,18,5062,0,0,72,0,0,1938,92,0,0,17,76,0,0,0,0,0,84,0,0,0,11,0,84,0,0,0,24,0,0,0,17,0,0,50,0,18,61,0,285,0,0,0,0,0,0,0,0,0,0,12,49,0,15433
Prevotella sp000436915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39771,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,0,0,40,181,0,1578,0,74017,0,14723,14,4767,0,24,29469,25,0,27035,21,0,0,101,0,0,0,0,67,0,3598,0,806,0,0,0,0,0,35,0,86,0,46,0,62,0,0,0,0,0,13,110,11,0,0,0,0,39,0,0,0,83,0,0,289,0,165
Parolsenella sp900549525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,86,0,0,5372,0,0,21,119,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,11,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,31
Gracilibacillus phocaeensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5303,0,0,0,0,0,0,0,0,15,0,0,258,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsella sp900545605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,204,0,0,0,0,0,0,0,0,44,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,43
Collinsella sp900758845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,206,0,0,0,0,0,304,0,0,0,0,0,0,0,0,34,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,424,0,499
CAG-354 sp001915925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parolsenella sp900543875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,490,0,0,27,50,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,10
UMGS1754 sp900554815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,86,0,0,0,129,0,22,0,18,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,15,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HGM13233 sp900762805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,47,0,72,0,103,0,69,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
Acutalibacter sp900759575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,214,0,58,0,35,0,0,0,0,0,42,119,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,579
Clostridium_B sp902809985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,100,0,0,0,0,11,0,0,0,0,0,0,91,0,18,0,16,0,33,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,498
Lachnoclostridium_B sp900066555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,54089,27,0,0,0,0,0,0,0,0,0,0,73,1813,0,0,0,154,0,0,13337,18,1198,18,443,79,823,0,0,50,31,0,8254,0,0,0,101,521,0,0,0,50,0,292,0,0,0,12,0,11,0,0,0,30,0,0,0,0,0,0,367,0,472,11,0,437,0,0,0,0,0,0,0,0,52,0,40,68,0,23921
CAG-317 sp000433535,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,93,71,0,0,0,11,0,0,2704,0,1458,0,253,0,294,0,0,14,0,0,315,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,9869
Rothia aeria,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,42,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,17,0,59,0,0,0,10,22,0,18,0,0,0,28,0,0,0,0,0,0,0,0,0,23,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,36,0,27
Stoquefichus sp001244545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,32,0,0,382,0,254,0,117,0,47,0,0,0,0,0,362,0,0,0,10,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,227
CAG-390 sp000437015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,71,0,16,0,0,0,0,0,0,245,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Dysosmobacter sp900544615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8548,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,78,0,0,764,0,149,0,1366,0,670,0,0,41,0,0,977,68,0,0,25,21,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,2579
HGM10890 sp900769965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stenotrophomonas maltophilia_S,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,21,0,33,0,27,0,0,140,0,67,0,76,0,47,113,53,40,0,0,49,8178,0,0,0,0,0,0,0,19,0,834,0,0,30,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,17,0,0,33,0,0
Prevotella sp900771975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64767,0,0,0,0,0,0,0,0,0,0,10,0,1835,0,0,0,225,380,0,680,0,28717,0,49743,35,8136,0,0,43663,0,0,49857,0,0,0,122,0,0,0,0,89,0,4591,0,240,0,0,0,0,0,0,0,147,0,74,0,98,0,0,0,0,39,26,79,42,11,10,0,0,75,166,0,0,163,0,0,1000,0,102
CAG-279 sp000437795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128770,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,76,0,0,1071,0,998,0,2451,23,68787,0,23,1033,64,0,43182,41,0,0,31,20,0,0,0,0,0,290,0,22,11,0,0,0,0,212,0,20,0,471,0,0,0,0,25,27,15,20,17,216,0,0,0,0,0,0,0,0,77,0,0,74,0,452
Fusobacterium_A sp900015295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,15,0,12,0,0,0,0,0,87,0,0,0,14,0,0,0,0,0,0,671,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,153,12,0,0,0,0,0,0,0,0,0,0,0,26,0,34
Clostridium saudiense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,18,0,0,0,0,19,0,0,0,22,0,0,47,0,27,0,3249,0,15,0,0,10,0,0,53,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,509
Campylobacter_B ureolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,27,0,236,0,3531,2348,54,0,0,0,129,0,59,21,0,39,36,5042,576,1210,0,0,0,0,0,0,556,0,0,0,521,0,0,0,177,135,31,0,0,0,724,0,22,10,0,0,18,0,17,0,0,10,0,32,0,0,157,0,20,56,122,0,0,164,1231,0,0,242,0,722,0,0,15
UBA1820 sp003150615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,38,0,70,0,0,0,0,0,87,63,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
WG-1 sp900539665,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,219,0,0,0,0,0,0,0,13,0,0,0,13,43,0,0,0,0,0,0,36,0,21,0,496,0,62,0,0,0,0,0,30,140,0,0,0,0,0,0,0,14,0,28,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,30
Clostridium nigeriense,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,110,0,0,0,0,0,0,0,36160,0,0,0,0,25,0,0,0,24,0,0,189,0,22,0,2633,0,34,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Stenotrophomonas maltophilia_F,0,0,0,0,0,0,0,0,0,0,0,330,0,26,0,0,26,0,0,0,0,0,0,0,35846,0,0,0,0,0,0,58,0,23,20,0,208,0,59,0,127,0,67,279,60,29,0,0,79,13801,0,0,14,0,0,0,0,24,0,907,21,0,39,0,0,0,0,0,17,0,0,42,0,0,0,0,0,0,0,0,0,49,0,0,0,28,0,0,0,0,0,0,0,82,0,0
Helicobacter pylori_BU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA1081 sp900543395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17
Succiniclasticum sp900544275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,67,0,0,19,0,22,0,127,0,146,0,15,0,0,0,237,163,0,0,18,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,11,0,0,0,0,52,0,0,0,0,0,0,0,0,89,0,14,0,0,122
Collinsella sp900541285,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,654,0,0,0,0,0,0,0,8563,0,0,0,692,0,0,0,0,0,0,0,1156,0,1663,47,943,0,313,938,0,3635,0,0,1174,0,0,0,0,0,0,0,0,45,0,56,0,2067,115,294,0,0,0,262,0,29,0,200,0,0,0,0,0,0,54,0,36,2971,0,0,0,0,40,0,0,0,0,0,0,1445,0,824
UMGS1781 sp900553365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonella sp900545205,0,0,0,0,0,0,0,0,0,31,0,54,0,0,27,0,4196,0,0,0,0,0,0,0,0,0,0,0,996,120,0,0,0,1172,1224,0,3820,0,14930,0,65592,0,1146,0,30,921,0,0,10178,0,0,0,363,16,0,0,0,814,0,444,31,92,79,0,0,174,0,60,0,96,0,0,0,57,0,0,62,0,353,31,48,6968,0,0,24,0,0,0,0,0,0,0,0,7618,0,393
Enterocloster citroniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,9590,0,0,0,0,0,0,0,55,0,0,0,0,41,0,0,0,179,0,27,75055,0,1212,17,368,0,3758,0,0,16,14,0,25970,0,0,0,0,44,0,0,0,0,0,673,0,0,0,14,0,68,0,0,0,0,0,0,0,0,0,0,53,0,85,0,0,21,32,0,14,0,0,29,0,0,0,0,17,28,0,13907
Collinsella sp900542555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,96
