name,Negative_0705,Negative_0805,Negative_1305,Negative_2504,Negative3_0605,NegativeSab_0905,Negcontrole_librrun,PEDI00208_Rand,PEDI00209_Rand,PEDI00210_Rand,PEDI00211_Rand,PEDI00212_Rand,PEDI00213_Rand,PEDI00214_Rand,PEDI00216_Rand,PEDI00217_Rand,PEDI00218_Rand,PEDI00221_Rand,PEDI00232_Rand,PEDI00237_Rand,PEDI00238_Rand,PEDI00239_Rand,PEDI00240_Rand,PEDI00241_Rand,PEDI00242_Rand,PEDI00243_Rand,PEDI00244_Rand,PEDI00245_Rand,PEDI00246_Rand,PEDI00247_Rand,PEDI00248_Rand,PEDI00249_Rand,PEDI00250_Rand,PEDI00251_Rand,PEDI00252_Rand,PEDI00257_Rand,PEDI00261_Rand,PEDI00264_Rand,PEDI00268_Rand,PEDI00270_Rand,PEDI01152_Rand,PEDI01153_Rand,PEDI01154_Rand,PEDI01160_Rand,PEDI01161_Rand,PEDI01162_Rand,PEDI01163_Rand,PEDI01164_Rand,PEDI01165_Rand,PEDI01167_Rand,PEDI01169_Rand,PEDI01172_Rand,PEDI01174_Rand,PEDI01178_Rand,PEDI01181_Rand,PEDI01183_Rand,PEDI01184_Rand,PEDI01185_Rand,PEDI01187_Rand,PEDI01189_Rand,PEDI01192_Rand,PEDI01193_Rand,PEDI01195_Rand,PEDI01196_Rand,PEDI01197_Rand,PEDI01198_Rand,PEDI01199_Rand,PEDI01200_Rand,PEDI01201_Rand,PEDI01202_Rand,PEDI01203_Rand,PEDI01204_Rand,PEDI01206_Rand,PEDI01207_Rand,PEDI01208_Rand,PEDI01209_Rand,PEDI01210_Rand,PEDI01212_Rand,PEDI01213_Rand,PEDI01214_Rand,PEDI01215_Rand,PEDI01216_Rand,PEDI02946_Rand,PEDI02947_Rand,PEDI02949_Rand,PEDI02951_Rand,PEDI02958_Rand,PEDI02963_Rand,PEDI02964_Rand,PEDI02966_Rand,PEDI02991_Rand,PEDI02994_Rand,PEDI02995_Rand,PEDI02999_Rand,PEDI03000_Rand,Positive_1305
Azonexus,0,11,0,0,0,12,0,0,0,0,24,1343,0,14,0,0,172,0,0,0,33,24,0,1919,5952,18,12,13,48,50,11,150,0,154,107,0,1384,0,237,0,519,20,277,451,249,562,0,0,1291,44873,18,0,81,76,0,0,0,63,0,4479,14,48,129,54,0,0,0,77,0,53,17,87,11,16,0,17,28,0,26,0,14,175,32,16,29,36,30,21,0,0,25,0,0,237,0,12
UMGS1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAMI01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,18,0,53,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685
Vitreoscilla,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,405,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,10,0,20,0,12,0,0,0,33,1993,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comamonas,0,39,11,0,0,64,0,0,0,15,56,1582,0,20,0,0,47,13,0,0,86,50,19,38,2643,45,30,31,74,135,11,389,0,188,146,10,1800,10,463,0,83634,55,657,1051,738,158,24,14,738,160552,62,0,172,152,0,0,0,136,0,7084,46,64,384,33,0,17,0,42,26,130,34,298,27,34,15,22,47,0,46,0,28,224,121,45,78,90,97,87,19,11,43,18,13,755,29,10
UMGS1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,31,0,0,193,0,25,0,43,0,15,0,0,71,0,0,30,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,12,0,62
Phocea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,107,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347
Morganella,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,35,0,0,0,15,0,0,0,1194,0,0,0,0,0,0,0,0,0,13,0,36,0,112,0,284,0,0,58,0,146,0,0,29700,1032,0,0,0,0,0,0,0,0,0,128,0,78,10,0,0,0,0,12441,29,0,0,10,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,100,0,11
Oribacterium,0,0,0,0,0,0,0,0,0,0,0,1777,0,0,0,0,1147,0,0,0,0,0,0,10,22,0,0,12,10,91,0,0,0,392,114,0,1730,0,223,0,993,0,417,14,33,23,39,0,425,342,0,0,0,19,0,0,0,48,0,240,0,0,19,13,0,10,0,808,0,100,0,0,28,24,0,14,57,0,24,0,0,842,14,15,0,0,28,12,0,0,66,0,24,87,0,376
DTU089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,44,0,12,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
UBA11963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,2366,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMGS1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0,0,39,0,0,761,0,54,0,24,0,38,0,0,0,0,0,17,291,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Merdimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,0,0,0,0,0,0,0,214224,0,0,0,60,122,0,0,0,36,0,30,27819,0,829,17,348,0,1332,0,0,0,0,0,572,0,0,0,37,0,0,0,0,0,0,202,0,0,0,205,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,61,86,0,0,0,0,0,0,0,0,0,0,18,0,2843
Fusobacterium,0,0,0,0,0,0,0,0,0,15,0,1410,0,0,0,0,219,0,0,0,0,0,0,166,446,20,0,41,207,227,0,0,0,262,33,11,1841,53,468,136,1731,18,662,23,45,162,35,0,731,351,0,0,35,63,0,0,0,68,76,475,98,0,120,0,0,39,0,361,0,50,0,0,77,22,0,0,146,0,11,0,16,463,126,66,0,0,58,92,0,0,80,0,65,93,0,242
Selenomonas_C,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,150,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,17,0,0,0,0,0,0,0,35,792,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
UBA6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,83,0,283,0,75,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Leptotrichia,0,0,0,0,0,0,0,0,0,0,0,14263,0,0,0,0,18,0,0,0,12,0,0,0,117,0,0,0,0,97,0,23,0,142,220,0,326,0,105,0,175,0,56,0,285,0,12,0,123,17,0,0,46,0,0,0,0,58,0,81,0,12,20,0,0,0,26,6251,11,40,32,72,164,106,0,103,49,10,213,0,0,668,13,0,0,21,28,0,0,0,34,0,0,18,0,43
UBA1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,0,0,0,0,0,0,15,0,0,0,0,52,38,0,0,0,18,0,0,5853,0,595,0,974,0,799,0,0,0,0,0,393,130,0,0,11,0,0,0,0,20,0,317,0,0,0,0,0,0,0,110,0,14,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,363,0,9569
RQCD01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Mailhella,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,98,0,0,0,0,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,60,0,266,0,62,0,275,11,0,115,0,0,125,428,0,0,0,11,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,129,0,0,0,0,0,0,0,0,0,0,1637
Paraeggerthella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,31,0,0,0,0,78,0,0,0,16,0,0,1645,0,65,0,16,0,38,0,0,272,0,0,14,514,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,20,0,50
Dysosmobacter,0,0,0,0,0,0,0,0,0,0,11,36,0,0,15,0,106359,59,0,0,0,0,0,17,323,0,0,0,110,1122,0,0,0,549,74,0,55812,0,4807,20,4596,88,33523,668,14,3198,36,0,18095,2319,0,0,545,448,0,0,0,48,0,784,0,0,15,712,0,115,0,665,0,42,0,40,56,110,0,0,101,0,572,24,287,2877,24,0,238,14,21,67,0,0,120,0,0,111,0,91894
UBA1829,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,594,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,25,0,0,42,0,50,0,78,0,116,0,0,36,0,0,96,543,0,0,0,21,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,337
OM05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,10,0,0,0,0,0,0,0,0,25,0,0,0,187,29,0,14893,0,79,35,2864,0,1045,0,0,2309,25,0,3634,16,0,0,10,22,0,0,0,21,0,1053,0,0,29,0,0,0,0,1685,0,38,0,0,26,0,0,0,32,0,52,0,20,1255,0,0,0,0,37,0,0,0,0,0,0,87,0,2020
UBA11940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
Salmonella,0,0,0,0,0,0,0,0,0,0,0,43,0,0,10,0,523,0,0,0,0,0,13,0,23562,0,0,0,111,39,0,0,0,10,501,0,499,0,3937,14,1223,0,14,1794,0,1532,0,0,9213,865,0,0,0,0,0,0,0,12,0,500,0,366,19,82,0,0,0,3176,11,0,0,58,12,0,0,0,17,0,0,0,11,2158,0,0,0,14,0,0,0,0,0,0,0,183,0,0
Alterileibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,52,0,0,0,0,0,80,0,0,0,2562,14,988,0,0,0,541,0,0,14,0,12,0,37199,568,29795,0,71,21,62,0,15,0,146,0,182,3341,0,0,0,411,0,0,0,0,0,15,0,0,0,45,0,470,0,12,0,58,0,0,45,35,0,28,0,6405,11,19,0,0,2399,74,0,0,1040,0,5183,0,23,121
UBA2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Acetomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HGM08974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMGS1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5141,0,0,0,0,0,0,0,0,13,0,0,261,0,192,0,11,0,84,0,0,0,0,0,103,20,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,27,0,70
HGM10766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beduini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,473,0,0,0,22,55,0,0,0,51,12,0,1614,0,49,0,649,0,44,0,0,31,0,0,236,94,0,0,0,12,0,0,0,0,0,62,0,0,11,0,0,0,0,0,0,28,0,0,0,0,0,0,14,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,42,0,502
Coprococcus,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18889,0,0,0,0,0,0,0,972,0,0,0,63,870,0,0,0,387,0,0,38814,0,8961,10,1103,31,1511,0,0,36,43,0,5302,56,0,0,56,90,0,0,0,68,0,374,0,35,39,12,0,735,0,0,0,131,0,0,0,29,0,0,71,0,62,32,16,1918,0,0,0,0,21,10,0,0,69,0,19,109,0,16039
UBA3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,26,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,94,0,0,478,0,802,0,1450,0,46,0,0,0,0,0,45,152,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250
Capnocytophaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,35,0,0,21,0,0,0,26,0,180,12,0,0,10,0,20,38,0,0,0,0,0,0,0,163,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,17,0,0
UBA11774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28986,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4450,0,111,0,42,0,1135,0,0,0,0,0,210,0,0,0,0,12,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,30064
W3P20-009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,18,0,0,0,0,0,0,597,0,29,0,0,15,0,0,73,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14
CAG-964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,36,0,0,75,0,144,0,31,0,71,0,0,0,0,0,71,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,28,0,44,0,0,0,0,0,0,0,0,11,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,528
DNF00809,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,20,0,0,0,0,0,0,14,0,0,0,15,0,12,0,0,0,189,0,0,26,0,0,45,1364,0,520,0,0,218,0,0,28,606,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,37,22,0,0,0,0,0,19,0,0,0,0,0
Edwardsiella,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,26,0,0,0,0,0,0,0,269,0,0,0,24,0,0,0,0,0,46,0,28,0,13,0,114,0,0,804,0,197,0,0,1227,1069,0,0,0,0,0,0,0,10,0,67,0,47,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,85,0,0
UMGS1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,21,0,0,0,0,0,29,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Parabacteroides,0,0,0,0,0,0,0,16,0,715,11,134,0,185,0,244,801422,312,0,15,213,0,0,12,128,25,18,78,121,751,0,14,0,36927,374,285,5862673,32,34655,1504,196976,610,139207,545,266,18378,355,0,2922192,1985,0,0,1856,1444,0,0,17,827,85,180077,0,227,26163,9641,0,143,18,26876,67,898,0,2242,227,134,0,13,2384,0,15811,67,875,12843,44,81,726,16,2856,208,0,0,85,24,3969,1077,17,327429
An23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,11,0,0,0,388,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerobiospirillum,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,12,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,32,0,0
Levyella,0,0,0,0,0,0,0,25,0,0,0,103,78,0,0,0,19,0,0,0,0,0,0,0,0,511,17,0,0,38,0,0,0,15385,0,0,51,0,666,652,128,0,929,0,12,42,22,0,11,134,0,0,14,36,0,0,480,1590,0,54,0,50,0,0,623,0,0,0,0,5652,0,38,0,3186,0,682,26,0,0,0,0,0,0,28,0,0,1158,14,0,0,1018,0,11316,0,0,0
Enterococcus,0,0,0,0,0,0,0,0,260,0,359,11,0,0,15,815,47,0,0,0,0,0,0,21,80684,0,0,0,2455,0,0,0,0,118,388,0,18824420,0,659,0,1215,0,32,0,0,60,0,0,3148,0,0,0,0,0,0,0,0,0,0,36358,0,2395,4596,0,0,0,0,2303,0,0,2514,0,0,0,0,0,0,0,0,0,0,118,240,24,1539,50,0,39,0,0,0,49,14,284,0,16
HGM11327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5164,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
UMGS1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16,0,14,0,21,0,0,0,0,0,0,0,17,92,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
UMGS1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,38,0,46,0,15,0,0,0,0,0,32,39,0,0,0,0,0,0,0,0,0,925,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
UMGS1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
UMGS1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMGS1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,23,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Cutibacterium,38,37,27,31,0,394,2650,38,95,81,37,167,24,160,0,118,14,28,59,352,30,172,42,74,140,810,77,113,55,287,272,474,56,83,348,39,170,36,137,188,455,316,178,379,865,114,399,2198,1379,57032,118,179,1182,410,0,675,83,609,587,403,825,162,63,968,191,646,253,0,283,88,41,210,256,103,167,242,85,357,981,2720,260,905,124,222,85,123,106,202,58,67,489,147,26,658,185,21
UMGS1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,27,0,0,0,0,18,0,0,0,42,0,0,84,0,162,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,33,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Rubeoparvulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,140,0,0,0,0,25,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
QALS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,292,0,0,0,52,13,0,0,0,0,0,0,45,0,25,0,116,0,141,0,0,0,0,0,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1482
Ralstonia,298,3211,1298,142,430,2926,0,1014,207,1292,3915,136768,869,3110,51,1966,3408,1387,112,199,10324,3668,1293,2257,227113,4779,3036,4540,7537,12919,1142,32874,544,17911,13604,896,146443,984,38406,972,32115,3842,45603,74121,53901,13457,1917,942,54499,8214370,1688,368,12170,14800,0,422,280,12045,1170,575206,4592,6856,29276,2786,514,1823,646,3127,1338,9095,3978,16133,2099,3906,946,2544,3633,757,4167,1286,2486,12765,9095,4374,6561,7294,7114,6432,1839,1464,5422,1471,1379,52495,659,621
Paraclostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,17,0,0,0,11,53,0,0,0,204,13,0,445,0,195,0,1525,0,96,0,21,22,11,0,79,0,0,0,54,0,0,0,0,10,0,62,0,0,0,0,0,0,0,19,0,10,0,0,0,0,0,0,16,0,0,0,0,99,0,11,0,0,11,0,0,0,13,0,0,10,0,181
UMGS1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2516,0,0,0,64,0,16,0,0,0,0,0,48,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,465
CAG-492,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,84,0,0,1156,0,146,0,61,0,179,0,0,46,0,0,120,0,0,0,10,0,0,0,0,24,0,521,0,0,196,0,0,0,0,10,0,35,0,0,0,16,0,0,15,0,0,0,0,36,33,0,0,0,0,0,0,0,11,0,0,12,0,310
UMGS2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4555,0,1332,0,267,0,33,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,68,0,947
Weissella,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,503,0,0,0,0,0,0,0,49315,39,0,0,109,29,0,0,0,56,42,0,2934,0,39,0,416,0,71,298,0,825,0,0,361,54,0,0,10,0,0,0,0,15,0,18477,0,287,7304,0,0,12,0,2709,12,10,0,0,0,0,0,0,13,0,0,0,0,4535,0,0,30,0,0,0,0,0,0,0,0,45,0,771
